service,t,x,v,a,P
E506,1659,16.804723891,23.4368373444,1.04648220727,1256802.37857
E507,1659,12.2727486176,28.8709283332,-0.333849487195,2.67737350524
E500,1660,12.3454088161,19.3930090668,-0.285230595781,1.5365220917
E501,1660,15.8961308746,46.0769623942,0.622273504001,2000486.30144
E502,1660,0.35988054043,14.2918714308,1.08310680034,766402.665033
E503,1660,2.4951091908,37.8715542045,0.932566929867,2000886.874
E504,1660,4.86046005223,27.6142141913,-0.326304857109,2.50295894885
E505,1660,14.1072137167,7.93816552656,1.09808801263,425684.681839
E506,1660,16.811756697,27.1686697263,1.02642961515,1456922.35601
E507,1660,12.2806017886,27.6821328195,-0.326704022182,2.51218448186
E500,1661,12.3506531387,18.3736648518,-0.281138864214,1.43487535219
E501,1661,15.9092305468,48.188711482,0.553179071165,2000413.34499
E502,1661,0.363937473062,14.2021581106,-0.266695252796,1.05212448543
E503,1661,2.50599957505,39.4514757398,-0.410681490589,4.50055301744
E504,1661,4.8683283819,29.97326382,1.00941105881,1607319.10806
E505,1661,14.1099692878,11.8772793223,1.08981080743,636919.962085
E506,1661,16.8198156213,30.8237976902,1.00391951239,1652929.11433
E507,1661,12.2884319045,29.7504902525,1.01082400221,1595372.84275
E500,1662,12.3559882789,19.6099196073,-0.286129790444,1.5586061633
E501,1662,15.9228816292,49.8354848887,-0.509226980768,7.0493259736
E502,1662,0.367865183262,14.9189402127,-0.268913918112,1.11441962963
E503,1662,2.51675401317,37.9949528626,-0.398692194757,4.2078586518
E504,1662,4.876484366,28.7604273812,-0.333172637648,2.66171873625
E505,1662,14.1138143554,15.7808101534,1.078355192,846247.135247
E506,1662,16.828878162,34.3938036825,0.97919207688,1844371.26511
E507,1662,12.2966109004,28.8517292959,-0.333731701359,2.67464908475
E500,1663,12.3612924128,18.587446542,-0.281978699773,1.4559066689
E501,1663,15.9364721575,48.0365380107,-0.490512964571,6.54515129648
E502,1663,0.371874713602,13.9562639126,-0.265959288442,1.03105500542
E503,1663,2.52710975248,36.5801705382,-0.387478288941,3.93722830258
E504,1663,4.8843071752,27.5739921794,-0.32606893032,2.49750614849
E505,1663,14.1187374594,19.6375498514,1.0638563262,1053065.17166
E506,1663,16.8389195065,37.8651811435,0.932842368934,2000887.28544
E507,1663,12.3044587963,27.6633445248,-0.326593503248,2.50963016664
E500,1664,12.3665555153,19.8270665164,-0.287039981733,1.58087800297
E501,1664,15.9495721524,46.3025248992,-0.473125706685,6.08525411507
E502,1664,0.375852853051,14.67168379,-0.268136244995,1.09278061089
E503,1664,2.53758329156,39.3043547153,0.872271389722,2000799.25798
E504,1664,4.89219857841,29.9307765272,-0.340473192638,2.83072973399
E505,1664,14.1247241002,23.4368373444,1.04648220727,1256802.37857
E506,1664,16.8498834094,40.9830614698,0.8053971089,2000707.72058
E507,1664,12.3122975723,29.8047576494,1.01048078267,1598282.93986
E500,1665,12.3719195206,18.8014259189,-0.282829039295,1.47710811945
E501,1665,15.9623479036,46.6563223732,0.602979336441,2000465.36688
E502,1665,0.379794081848,13.7117007095,-0.265240054272,1.01024784454
E503,1665,2.5485387774,38.8097322353,-0.405343430108,4.36979721829
E504,1665,4.90034289354,28.7188833595,-0.332918840136,2.65584926057
E505,1665,14.1317569063,27.1686697263,1.02642961515,1456922.35601
E506,1665,16.8616543438,43.693797704,0.704681730457,2000580.76684
E507,1665,12.320472538,28.8334138695,-0.333619409493,2.67205180801
E500,1666,12.3771126257,19.7536740194,1.06337074557,1059292.34206
E501,1666,15.9755993406,48.7041244142,0.536803075925,2000396.86055
E502,1666,0.383824912921,14.4250021991,-0.267373328101,1.07135023496
E503,1666,2.55911757607,37.3717917227,-0.393700432932,4.0870251613
E504,1666,4.90815428758,27.5333332029,-0.325830789983,2.49200214122
E505,1666,14.1398158306,30.8237976902,1.00391951239,1652929.11433
E506,1666,16.8741301123,45.8908553014,-1.1,0.0
E507,1666,12.3283154015,27.6454206827,-0.326488139246,2.50719498816
E500,1667,12.3825346015,19.0165572401,-0.283693767167,1.49857743389
E501,1667,15.9893327875,49.3482813176,-0.504090776831,6.91000374019
E502,1667,0.387723027554,14.3909619926,1.08280521074,771716.404961
E503,1667,2.56936633669,37.4504017984,0.950914605622,2000914.50498
E504,1667,4.91606845251,29.8871649918,-0.34019592421,2.82430325455
E505,1667,14.1488783713,34.3938036825,0.97919207688,1844371.26511
E506,1667,16.8863248221,41.9308553014,-1.1,0.0
E507,1667,12.3361678424,29.8824461199,1.00998834464,1602448.99551
E500,1668,12.3877013738,18.9483168437,1.06667940782,1016104.98198
E501,1668,16.0027904989,47.5671516138,-0.485743239582,6.41817286739
E502,1668,0.391779280452,14.1797683272,-0.266627708116,1.05019975853
E503,1668,2.58019237912,39.6387945432,-0.41225612745,4.53925998199
E504,1668,4.92420078971,28.6762386659,-0.332658700068,2.6498334104
E505,1668,14.1589197158,37.8651811435,0.932842368934,2000887.28544
E506,1668,16.8974195319,37.9708553014,-1.1,0.0
E507,1668,12.3443319271,28.7904685059,-0.333356391121,2.66596852216
E500,1669,12.393137263,19.2311341259,-0.284566065433,1.52014671445
E501,1669,16.0157624477,45.8496955186,-0.468690378212,5.96925309263
E502,1669,0.395712476433,14.8968537215,-0.268843922987,1.11248016518
E503,1669,2.59099807667,38.176790812,-0.400164346651,4.24360848681
E504,1669,4.93200046596,27.4915956732,-0.325586698054,2.48636051652
E505,1669,14.1698836187,40.9830614698,0.8053971089,2000707.72058
E506,1669,16.9074142417,34.0108553014,-1.1,0.0
E507,1669,12.3521629907,27.6033925176,-0.326241347535,2.50149110319
E500,1670,12.3983369468,18.2141019427,-0.280518356518,1.41927498401
E501,1670,16.0286056441,47.2372467504,0.583896352833,2000445.09255
E502,1670,0.399715905914,13.9344198678,-0.26589453045,1.02919056329
E503,1670,2.6014036031,36.7568823412,-0.388855693842,3.97031194063
E504,1670,4.93993754246,29.8446153175,-0.339925796421,2.81804295296
E505,1670,14.1816545531,43.693797704,0.704681730457,2000580.76684
E506,1670,16.9163089515,30.0508553014,-1.1,0.0
E507,1670,12.3600379296,29.9609553796,-0.340665296982,2.83518271174
E500,1671,12.4037276315,19.4476932739,-0.285456344371,1.54207428568
E501,1671,16.042009367,49.2216612649,0.520536234271,2000380.78504
E502,1671,0.40369964748,14.6499170732,-0.268068406401,1.09088331215
E503,1671,2.61178771262,38.8877880032,0.889477037908,2000823.76406
E504,1671,4.94805819317,28.6346309365,-0.332405258251,2.64397274761
E505,1671,14.1941312264,46.0769623942,0.622273504001,2000486.30144
E506,1671,16.9241036613,26.0908553014,-1.1,0.0
E507,1671,12.3681905332,28.748392341,-0.333099076368,2.66001748218
E500,1672,12.4089870333,18.4275635808,-0.281349688104,1.44016368499
E501,1672,16.0557537719,48.864394922,-0.499039498133,6.77368419957
E502,1672,0.407634863181,13.6901688814,-0.26517734033,1.00842293684
E503,1672,2.62274943235,38.9955572525,-0.406880127955,4.40736592349
E504,1672,4.95584643639,27.4508717503,-0.325348890877,2.4808640771
E505,1672,14.2072308986,48.188711482,0.553179071165,2000413.34499
E506,1672,16.9307983711,22.1308553014,-1.1,0.0
E507,1672,12.3760100356,27.5622136627,-0.325999907187,2.49591085997
E500,1673,12.4143046997,19.688367739,-0.286457456689,1.56663326358
E501,1673,16.0690795467,47.1007910313,-0.481050654106,6.29385175959
E502,1673,0.411668979922,14.4033312367,-0.267306923895,1.06947504631
E503,1673,2.63337909405,37.5522669943,-0.395137617292,4.12175369557
E504,1673,4.96380647025,29.802134577,-0.339656490182,2.81180234177
E505,1673,14.2208842706,50.0708109109,0.49421075481,2000355.39166
E506,1673,16.9363930809,18.1708553014,-1.1,0.0
E507,1673,12.3839077196,29.9173145248,-0.340387562321,2.82874493397
E500,1674,12.4196304638,18.6647544185,-0.282284793173,1.46354898352
E501,1674,16.0819260724,45.6180753821,0.637750130118,2000503.41413
E502,1674,0.415566495516,14.4651792179,1.08257795815,775696.310088
E503,1674,2.64363609876,37.0234441313,0.959245173636,1985386.21018
E504,1674,4.97191545322,28.5930892787,-0.332152586016,2.63813015169
E505,1674,14.2350322411,51.7555804455,0.443213696475,2000308.33686
E506,1674,16.9408877907,14.2108553014,-1.1,0.0
E507,1674,12.3920483374,28.7057199519,-0.332838499807,2.65399132352
E500,1675,12.4248680499,19.905788496,-0.287372427439,1.58899298894
E501,1675,16.0949056199,47.7810127634,0.566262023686,2000426.73399
E502,1675,0.419620206413,14.1568811853,-0.266558773142,1.04823357785
E503,1675,2.65437680975,39.8277372138,-0.413851971788,4.57855210493
E504,1675,4.97969228138,27.410211216,-0.325111805563,2.4753842387
E505,1675,14.2496237224,53.268809354,0.398662823946,2000269.45966
E506,1675,16.9442825005,10.2508553014,-1.1,0.0
E507,1675,12.3998561145,27.520449959,-0.325755405912,2.49025981869
E500,1676,12.4302537592,18.8789908626,-0.283139680331,1.48483095494
E501,1676,16.1084519846,49.7067313871,0.505444059232,2000366.13386
E502,1676,0.423558659881,14.8735501906,-0.268770183303,1.1104352253
E503,1676,2.66523420741,38.3601791056,-0.401656169616,4.2798896126
E504,1676,4.98767495355,29.7584929487,-0.339380223987,2.80540111179
E505,1676,14.2646141003,54.6315787105,0.359437318607,2000236.8827
E506,1676,16.9469484275,9.13519413814,-0.25412563268,0.644857497224
E507,1676,12.4077765954,29.8742130613,-0.340113657775,2.82239663261
E500,1677,12.4354308465,19.4671808933,1.06456354771,1043929.11892
E501,1677,16.1221327653,48.3868103978,-0.494102820157,6.6411276322
E502,1677,0.42755565227,13.911371745,-0.265826312848,1.02722462712
E503,1677,2.67568994197,36.9350762382,-0.390251373432,4.00387895271
E504,1677,4.99577194974,28.5504110053,-0.331893382477,2.6321367999
E505,1677,14.2797087937,53.4459348904,-0.548861934958,8.14845534433
E506,1677,16.949621032,9.33502939447,-0.25451800989,0.659981417707
E507,1677,12.4159053753,28.6635736011,-0.332581515417,2.64804854042
E500,1678,12.4408648535,19.093950256,-0.284007257055,1.50633901071
E501,1678,16.135328298,46.6403378097,-0.476462876499,6.17288597603
E502,1678,0.431544735243,14.6273106265,-0.267998057287,1.08891411978
E503,1678,2.68601055359,38.4869952787,0.906277647782,2000848.07426
E504,1678,5.00353705032,27.368436843,-0.324868591633,2.46976264789
E505,1678,14.2942828083,51.5096080385,-0.527260612978,7.54416319684
E506,1678,16.9522808198,9.53443063075,-0.254917994183,0.675138314465
E507,1678,12.4237015714,27.4791997679,-0.325514274895,2.48468660753
E500,1679,12.4460368346,18.6618916778,1.06782289994,1000745.40399
E501,1679,16.1481061707,46.2325899581,0.617064237027,2000480.6058
E502,1679,0.435473705817,13.6678060074,-0.265112310183,1.00652878493
E503,1679,2.69695958164,39.1818350752,-0.408427938285,4.44526558832
E504,1679,5.01154262092,29.7160978748,-0.339112236584,2.79919233691
E505,1679,14.3083532531,50.4216541482,0.483460004478,2000345.23985
E506,1679,16.9549294825,9.73528139481,-0.255329428594,0.690473287705
E507,1679,12.4316448602,29.8311402016,-0.339840329513,2.81606236552
E500,1680,12.4514637588,19.3097046207,-0.28488791809,1.52808376342
E501,1680,16.1612465987,48.3270881897,0.548764825945,2000408.87157
E502,1680,0.439513142635,14.3805929464,-0.267237356488,1.06750878992
E503,1680,2.70764022672,37.733156658,-0.39658504985,4.15677939284
E504,1680,5.01962797252,28.5089504203,-0.331641945252,2.62632327069
E505,1680,14.3225935255,52.0703261035,0.433854862318,2000300.00038
E506,1680,16.9575654093,9.93507185017,-0.255747196663,0.705796326202
E507,1680,12.4397618098,28.6214538473,-0.332325070434,2.64211851825
E500,1681,12.4566851096,18.291552679,-0.280818870822,1.42683699136
E501,1681,16.1749268069,49.706958738,-0.507867129825,7.01236957407
E502,1681,0.443411969113,14.5640774322,1.08227331318,780999.73541
E503,1681,2.71792613285,36.5683449214,0.962802479951,1960981.42951
E504,1681,5.02738167995,27.3278530761,-0.324632664754,2.46430937947
E505,1681,14.3372679356,53.5519923548,0.390445348393,2000262.50895
E506,1681,16.9602021083,9.43018368685,1.09534082942,505694.267286
E507,1681,12.4475464322,27.4379742935,-0.325273649735,2.47912501105
E500,1682,12.4620500298,19.5493199838,-0.285877570269,1.55242002705
E501,1682,16.1884823,47.9127287758,-0.489250314022,6.51147711089
E502,1682,0.447463442643,14.1343607289,-0.266491051277,1.04630018049
E503,1682,2.72855365273,39.8579813864,0.849792926169,2000767.83342
E504,1682,5.03540990525,29.6727970421,-0.338838918101,2.79286067966
E505,1682,14.3523330144,54.8869526202,0.352173253434,2000231.01486
E506,1682,16.9628753571,9.21653165163,-0.254284314987,0.65100539933
E507,1682,12.4555125551,29.7882820275,-0.339568755022,2.80976940065
E500,1683,12.4673374544,18.5277245898,-0.28174310592,1.45001629766
E501,1683,16.2015485226,46.1830983897,-0.471951726899,6.05449806628
E502,1683,0.451405032408,14.8514606898,-0.268700391746,1.10849814037
E503,1683,2.73946218901,38.5439121963,-0.403157967397,4.31646813794
E504,1683,5.04348336328,28.4666026685,-0.33138550503,2.62039430606
E505,1683,14.3673431073,53.0517111585,-0.544399412292,8.02258899327
E506,1683,16.9655426261,9.41627608873,-0.25467996474,0.666149128406
E507,1683,12.4636177333,28.5795426661,-0.332070269658,2.63622678884
E500,1684,12.4726215784,19.7665119448,-0.286785153932,1.574650603
E501,1684,16.2143370477,46.8257916002,0.597385702326,2000459.37985
E502,1684,0.455395923001,13.8895239693,-0.265761752255,1.02536228557
E503,1684,2.7499682226,37.1135804525,-0.391656251573,4.0377127229
E504,1684,5.0512255337,27.3345882356,1.02546933693,1465819.75828
E505,1684,14.3818098005,51.1308422038,-0.523128391852,7.42999868226
E506,1684,16.9681970352,9.61554986079,-0.255083131471,0.681323491475
E507,1684,12.471390839,27.3969516588,-0.325034567115,2.47359897853
E500,1685,12.4779688882,18.7417582078,-0.282590945361,1.47118088046
E501,1685,16.2276328988,48.8550276597,0.532042044402,2000392.12482
E502,1685,0.4593878637,14.6035546415,-0.267924247961,1.0868462208
E503,1685,2.76024525082,38.0766299815,0.923739217568,2000873.74171
E504,1685,5.05927629437,29.6295791894,-0.338566520816,2.78655098317
E505,1685,14.3958401111,50.7641656752,0.473032784661,2000335.51299
E506,1685,16.9708402922,9.81681262448,-0.255498888377,0.696717975823
E507,1685,12.479379709,29.7451582738,-0.339295891759,2.80344722278
E500,1686,12.483180805,19.9841003337,1.06239871676,1071648.97691
E501,1686,16.2413783999,49.2184833163,-0.502730932548,6.87323722673
E502,1686,0.463310306188,13.6692638288,1.12152604419,752871.89239
E503,1686,2.77116056638,39.3670620769,-0.409974331826,4.48319026971
E504,1686,5.06733788143,28.424334687,-0.331129927995,2.61448552728
E505,1686,14.410170523,52.3777924346,0.424760496585,2000291.98654
E506,1686,16.9732752784,7.01258917464,-1.1,0.0
E507,1686,12.4874730426,28.5373704019,-0.331814258502,2.63030733319
E500,1687,12.4885881044,18.956147092,-0.283449953157,1.49253305702
E501,1687,16.2548007229,47.4420713843,-0.484480126795,6.38465021103
E502,1687,0.467354971877,14.3576673123,-0.267167327155,1.06552766667
E503,1687,2.78189190367,37.9130007074,-0.398031011714,4.19181945241
E504,1687,5.07506985906,27.4639824716,1.02471638713,1472758.54159
E505,1687,14.4249259648,53.8287648176,0.382448319557,2000255.80933
E506,1687,16.9746704698,3.05258917464,-1.1,0.0
E507,1687,12.4952345597,27.3556721626,-0.324794348577,2.46804658887
E500,1688,12.4937566677,19.1803494628,1.06574028193,1028547.75444
E501,1688,16.2677385466,45.7290003782,-0.467515564054,5.93861650151
E502,1688,0.471255893363,14.6626431155,1.08196762422,786285.328752
E503,1688,2.7922252034,36.5005207515,-0.386859617968,3.92238264265
E504,1688,5.08314204334,29.5871730602,-0.338299625655,2.78036932512
E505,1688,14.4400534499,54.6441661572,-0.56262850319,8.54010150365
E506,1688,0.0900539549308,1.23284116472,1.10459367775,66111.1914989
E507,1688,12.5032460303,29.701622197,-0.339020820544,2.79707453576
E500,1689,12.4991951159,19.171410094,-0.28432229235,1.51412757375
E501,1689,16.2806107519,47.3812692522,0.579204660486,2000440.17303
E502,1689,0.475304202235,14.1115447474,-0.266422550653,1.04434270702
E503,1689,2.80274158351,39.473425739,0.865360540262,2000789.52553
E504,1689,5.0911919822,28.3828592447,-0.330879512275,2.60869628441
E505,1689,14.4549535669,52.6601683233,-0.539999945688,7.89902445402
E506,1689,0.0909511531101,5.20549662779,1.10189282103,279145.115421
E507,1689,12.5113274058,28.4947935164,-0.331556174563,2.62434020369
E500,1690,12.5048611184,22.2359089528,1.05230567546,1192402.45635
E501,1690,16.2940522462,49.3500785941,0.516526468867,2000376.86783
E502,1690,0.479251050246,14.8281374517,-0.268626814765,1.10645425904
E503,1690,2.8136866354,38.7268039798,-0.404660016,4.35310808836
E504,1690,5.09891562977,27.593042689,1.02396183579,1479679.41319
E505,1690,14.4693136527,50.7545412666,-0.519053268801,7.31786404192
E506,1690,0.0929499451378,9.16240140957,1.09586871972,491334.422381
E507,1690,12.519077223,27.313995274,-0.324552184945,2.46244912382
E500,1691,12.5115634026,25.9902254949,1.0330816586,1393728.13016
E501,1691,16.307786444,48.7367395442,-0.49771520589,6.73806009907
E502,1691,0.483235498191,13.8664555584,-0.265693694771,1.02339716964
E503,1691,2.82424273423,37.2912427404,-0.3930612296,4.07159492357
E504,1691,5.10700750244,29.544566837,-0.33803185612,2.7741679906
E505,1691,14.4833466673,51.1171258057,0.462356014452,2000325.67416
E506,1691,0.0956212596058,9.26471289506,-0.254378975449,0.654652270575
E507,1691,12.5271114251,29.6586968372,-0.338750002452,2.79080100731
E500,1692,12.519298455,29.6706911248,1.01132756262,1591093.60286
E501,1692,16.3210774082,46.9777309226,-0.479820116996,6.26135009653
E502,1692,0.487232687915,14.5805501099,-0.267852887697,1.08484512532
E503,1692,2.83449415553,37.6349989254,0.942835864458,2000902.28258
E504,1692,5.11504573795,28.3411867597,-0.330628275148,2.60288824834
E505,1692,14.497769998,52.6948347927,0.415431323458,2000283.8542
E506,1692,0.0982864887836,9.46481690754,-0.254777394075,0.669839274195
E507,1692,12.5351810102,28.4528125194,-0.331302079952,2.61846554671
E500,1693,12.5280445289,33.2686165022,0.987278010327,1784032.91195
E501,1693,16.3338982034,45.7958072551,0.631734981045,2000496.72905
E502,1693,0.491149249509,13.7434337818,1.08473827317,736992.649218
E503,1693,2.84535066463,39.5547551939,-0.411548754358,4.5218639525
E504,1693,5.12276263694,27.7214460558,1.02320761108,1486565.06117
E505,1693,14.5126090162,54.1142976365,0.374233007905,2000248.99271
E506,1693,0.100939095342,9.6654656579,-0.255185441854,0.685135034622
E507,1693,12.5429196291,27.3702049705,1.02526243683,1467729.71047
E500,1694,12.5377775849,36.7761869019,0.961183334989,1972126.99461
E501,1694,16.3469242678,47.9388611838,0.561182871531,2000421.51275
E502,1694,0.495196314274,14.334541017,-0.267096798052,1.06353055755
E503,1694,2.85613336542,38.0952135876,-0.399503031699,4.22754258929
E504,1694,5.13087237547,29.5014451474,-0.337761239918,2.76790130343
E505,1694,14.5277627292,54.2203506035,-0.557724360827,8.40000288449
E506,1694,0.10357894802,9.86527415365,-0.255600283368,0.700435241438
E507,1694,12.5509763068,29.6161268891,-0.3384818135,2.78458898285
E500,1695,12.5484597247,40.040735582,0.842466755461,2000757.73568
E501,1695,16.3605120566,49.8476529121,0.501086624552,2000361.9505
E502,1695,0.499100157322,14.7614772549,1.08165902942,791585.318101
E503,1695,2.86651655648,36.6776078367,-0.388236956561,3.95544523346
E504,1695,5.13889876585,28.2990087371,-0.330374366101,2.59701863134
E505,1695,14.5425475202,52.2533321868,-0.535463171848,7.77214860898
E506,1695,0.106210129168,9.75040105428,1.09468956393,522865.94803
E507,1695,12.5590341988,28.4111777683,-0.331050451044,2.61264811524
E500,1696,12.5599861655,42.8707856124,0.734403568151,2000616.8929
E501,1696,16.3741637193,48.2584495897,-0.49278425361,6.60583446151
E502,1696,0.503144540528,14.0890277295,-0.266355056084,1.04241215862
E503,1696,2.87693979801,39.082702621,0.8813944494,2000812.20294
E504,1696,5.14661043763,27.8497472608,1.02245048595,1493445.2308
E505,1696,14.556796818,50.3634252518,-0.514849616387,7.20266393634
E506,1696,0.108875386462,9.14814095845,-0.254150796695,0.645835364685
E507,1696,12.5667632694,27.4996008704,1.02450849769,1474668.58303
E500,1697,12.5722482156,45.3511156929,0.646835716593,2000513.5941
E501,1697,16.3873242427,46.5165532224,-0.475237222888,6.14066599214
E502,1697,0.507096637473,14.8045480087,-0.268552515597,1.10438850278
E503,1697,2.8879017812,38.9112457846,-0.40618199639,4.39029097078
E504,1697,5.15473637324,29.4583507733,-0.337491190036,2.76164829416
E505,1697,14.5708730173,51.4626716001,0.451969030997,2000316.21867
E506,1697,0.111546928013,9.3479446774,-0.25454366107,0.660961128241
E507,1697,12.5748409015,29.5737585973,-0.338215277465,2.77841582491
E500,1698,12.5851579146,47.5440582171,0.57392000319,2000434.66232
E501,1698,16.4000960058,46.3838247023,0.612020777254,2000475.12214
E502,1698,0.511074569177,13.8431234348,-0.265624974316,1.02141091856
E503,1698,2.89850836606,37.4703859163,-0.394484713025,4.10597067643
E504,1698,5.16275092579,28.2568560573,-0.330120987433,2.59116145095
E505,1698,14.5853873433,53.0054055488,0.406339056466,2000276.01383
E506,1698,0.114205618265,9.54718955177,-0.254943875289,0.676110417346
E507,1698,12.5828871556,28.3697389119,-0.330800371952,2.60686671784
E500,1699,12.5986421096,49.4952804005,0.512005063974,2000372.47218
E501,1699,16.4132760473,48.4616110178,0.544486029239,2000404.55655
E502,1699,0.515076905979,14.5571511375,-0.267780419259,1.08281112078
E503,1699,2.90875845407,37.2087737166,0.957783919228,1995324.54441
E504,1699,5.17045906139,27.9786558089,1.02168625278,1500357.96936
E505,1699,14.6003082521,54.3941368997,0.36621504694,2000242.40369
E506,1699,0.116853204341,9.74834494713,-0.255356485683,0.691473085255
E507,1699,12.5906083924,27.629285556,1.0237493049,1481622.94185
E500,1700,12.6126387341,51.239717376,0.458663633245,2000322.29982
E501,1700,16.4269794837,49.5762789465,-0.506488093678,6.9749430598
E502,1700,0.518988356304,13.8417740125,1.08445043781,742266.152444
E503,1700,2.91953859596,39.7419702806,-0.413126627948,4.56068504723
E504,1700,5.17859972155,29.4159777766,-0.337226045563,2.7555094061
E505,1700,14.6154472235,53.8006135934,-0.552905056335,8.26295313602
E506,1700,0.119488167487,9.94902319355,-0.255776686229,0.706868939905
E507,1700,12.5987054152,29.531799364,-0.337951690865,2.77231153593
E500,1701,12.6263424946,47.3638584147,-1.1,0.0
E501,1701,16.4404993527,47.7868326854,-0.487969722989,6.47736875223
E502,1701,0.523039220531,14.3112273689,-0.267025812627,1.06151864385
E503,1701,2.93037252579,38.2769367134,-0.400978125147,4.26339286659
E504,1701,5.18660263425,28.2154076511,-0.329872210425,2.58541080276
E505,1701,14.6301177804,51.8502837571,-0.531003339289,7.64796494948
E506,1701,0.122127101606,9.37072163312,1.09545936571,502505.61014
E507,1701,12.6067401436,28.3286988312,-0.330553059195,2.60114946157
E500,1702,12.6389463719,43.4038584147,-1.1,0.0
E501,1702,16.4535312322,46.0616475023,-0.470760957155,6.02334035175
E502,1702,0.526944645535,14.8353234604,1.08142710059,795545.327333
E503,1702,2.94080547065,36.8541947065,-0.389617043154,3.98861732483
E504,1702,5.19430909714,28.1082861985,1.02091417813,1507309.41685
E505,1702,14.6442582038,50.1200017032,0.492699082785,2000353.95661
E506,1702,0.124801053157,9.22995425156,-0.254310636451,0.652020983368
E507,1702,12.6144552863,27.7584203662,1.02298977889,1488547.8136
E500,1703,12.6504502492,39.4438584147,-1.1,0.0
E501,1703,16.4663344032,46.9735630507,0.592526308996,2000454.2085
E502,1703,0.530983844946,14.0658750182,-0.266285768393,1.04042842704
E503,1703,2.95115070819,38.6610921204,0.898949517551,2000837.42417
E504,1703,5.20246304214,29.3744383193,-0.336966487353,2.74950036067
E505,1703,14.6584191137,51.799697702,0.44189884321,2000307.16012
E506,1703,0.127467161819,9.42870470779,-0.254704863312,0.667093595501
E507,1703,12.6225699069,29.4894292982,-0.337685903191,2.76615682421
E500,1704,12.6608541266,35.4838584147,-1.1,0.0
E501,1704,16.4796689895,48.9866605146,0.52790114162,2000388.02662
E502,1704,0.534941207236,14.7816462534,-0.268480495572,1.1023843643
E503,1704,2.9621069948,39.0968504444,-0.40772087321,4.42794500082
E504,1704,5.21045454377,28.1747733063,-0.329628673985,2.57978143466
E505,1704,14.6730222178,53.3084937463,0.397509074894,2000268.47969
E506,1704,0.130122050813,9.62870524419,-0.255110044139,0.682327616624
E507,1704,12.6305929966,28.2872555954,-0.330303680296,2.59538461906
E500,1705,12.6701580039,31.5238584147,-1.1,0.0
E501,1705,16.4934183507,49.0902383631,-0.501390877045,6.83705490756
E502,1705,0.538912812607,13.8204710968,-0.265558366737,1.01948381445
E503,1705,2.97276438043,37.6506333924,-0.395923857048,4.14077333139
E504,1705,5.21816107629,28.2365658561,1.02014663202,1514188.43124
E505,1705,14.6880230631,54.6673596789,0.358417953543,2000236.0562
E506,1705,0.132764186168,9.82903999405,-0.255524424354,0.697655496232
E507,1705,12.6383035924,27.8874146699,1.02222754033,1495465.15076
E500,1706,12.6783618812,27.5638584147,-1.1,0.0
E501,1706,16.506805707,47.3184757765,-0.48323527374,6.35165460967
E502,1706,0.542920517799,14.5345767257,-0.267710614837,1.08085013101
E503,1706,2.98303437064,36.7794512813,0.961157831344,1972302.04757
E504,1706,5.22632629845,29.3317061211,-0.336699859079,2.74332814375
E505,1706,14.7031066016,53.3838899045,-0.548157408724,8.12854854379
E506,1706,0.13539542684,9.9079422188,1.09436115509,531314.105054
E507,1706,12.646434132,29.4470490655,-0.33742043349,2.76001001686
E500,1707,12.6854657586,23.6038584147,-1.1,0.0
E501,1707,16.5197098091,45.6097266646,-0.466357628368,5.90845665495
E502,1707,0.546827925928,13.9407809426,1.08415857474,747575.407502
E503,1707,2.99371689353,39.9303385985,-0.414721741531,4.59999432319
E504,1707,5.23430606117,28.1329708766,-0.329378503048,2.57399884268
E505,1707,14.7176637264,51.4500033227,-0.526608321049,7.52611107438
E506,1707,0.138052759845,9.11148191247,-0.254079636914,0.643067226685
E507,1707,12.65444558,28.2458010858,-0.330054598803,2.58962681813
E500,1708,12.6914696359,19.6438584147,-1.1,0.0
E501,1708,16.5326165537,47.5254968835,0.574521587131,2000435.288
E502,1708,0.550881936273,14.2886051163,-0.266957042794,1.0595677132
E503,1708,3.0046023643,38.4597533597,-0.402469179013,4.29968482214
E504,1708,5.24201406017,28.3647686918,1.01937605074,1521063.32612
E505,1708,14.7317260818,50.4879744687,0.481435784996,2000343.34243
E506,1708,0.140726353039,9.31068532798,-0.254469756266,0.658135507244
E507,1708,12.6621532507,28.0158562257,1.02146505368,1502352.84682
E500,1709,12.6963735133,15.6838584147,-1.1,0.0
E501,1709,16.5460958795,49.4787216336,0.512520020797,2000372.97167
E502,1709,0.554791887074,14.9339408546,1.08111556547,800833.693743
E503,1709,3.01508535889,37.0318197697,-0.391011931334,4.02218982471
E504,1709,5.25018890311,29.2890271352,-0.336433950263,2.7371730829
E505,1709,14.7459838057,52.1298457464,0.432090699389,2000298.43914
E506,1709,0.143387371757,9.51121027408,-0.254870981132,0.673369859531
E507,1709,12.6702979185,29.4042558643,-0.337152764353,2.753812819
E500,1710,12.7001773906,11.7238584147,-1.1,0.0
E501,1710,16.5598152327,48.6105685676,-0.496409717384,6.70298850126
E502,1710,0.558825598377,14.0432042796,-0.266218033469,1.03848728525
E503,1710,3.02537807137,38.2544968843,0.916137881858,2000862.51787
E504,1710,5.25815694136,28.0912191522,-0.329129006338,2.56823195732
E505,1710,14.7606739004,53.6055596405,0.388894950887,2000261.20512
E506,1710,0.146037236481,9.71127459591,-0.255279800538,0.688636733838
